Dispatch_ID,Dispatch_Date,Expected_Delivery_Date,Actual_Delivery_Date,Yarn_Type,Denier,Packaging,Quantity,Spools_per_Unit,Spool_Weight_kg,Total_Weight_kg,Vendor_Name,Customer_Name,Destination_City,Vehicle_Number,Delivery_status,Delay_Reason,Cost_INR
D07582,12-10-2022,17-10-2022,21-10-2022,FDY,300/72,Box,24,2,8,384,Om Sai Yarn Traders,Reliance Industries,Ahmedabad,GJ-39-X-9279,Delayed,Vehicle Breakdown,14052.19
D07583,23-03-2023,28-03-2023,28-03-2023,FDY,600/288,Box,27,2,8,432,Modi Spinning Mills,Grasim Industries,Pune,GJ-91-X-2824,On Time,,13040.73
D07584,14-07-2023,18-07-2023,25-07-2023,FDY,250/48,Box,19,2,8,304,Om Sai Yarn Traders,Raymond Fabrics,Surat,GJ-13-X-5506,Delayed,Vehicle Breakdown,15205.97
D07585,18-10-2023,23-10-2023,23-10-2023,FDY,600/288,Box,22,2,8,352,Rajesh Spinning Co,Pasupati Fabrics,Vapi,GJ-21-X-7912,On Time,,20999.51
D07586,05-12-2022,09-12-2022,09-12-2022,FDY,300/72,Box,17,2,8,272,Shree Ram Textiles,Alok Industries,Silvassa,GJ-39-X-9279,On Time,,20778.86
D07587,05-12-2023,07-12-2023,07-12-2023,POY,500/96,Pallet,13,42,15,8190,Rajesh Spinning Co,Bombay Dyeing,Surat,GJ-27-X-2679,On Time,,5092.69
D07588,10-01-2023,12-01-2023,12-01-2023,FDY,600/288,Box,29,2,8,464,Gujarat Yarn Traders,Reliance Industries,Pune,GJ-21-X-4582,On Time,,15730.53
D07589,08-04-2023,09-04-2023,15-04-2023,FDY,600/288,Box,18,2,8,288,Laxmi Fibre Industries,JBF Industries,Vapi,GJ-27-X-2679,Delayed,Route Issue,22022.81
D07590,09-02-2022,14-02-2022,14-02-2022,FDY,250/48,Box,30,2,8,480,Gujarat Yarn Traders,Century Textiles,Ahmedabad,GJ-96-X-9935,On Time,,22632.48
D07591,05-11-2022,06-11-2022,06-11-2022,FDY,250/48,Box,22,2,8,352,Ahmedabad Fibre Works,Pasupati Fabrics,Surat,GJ-87-X-1434,On Time,,19801.42
D07592,08-08-2024,11-08-2024,18-08-2024,FDY,300/72,Box,19,2,8,304,Silvassa Fibre Co,Indo Rama Synthetics,Silvassa,GJ-96-X-9935,Delayed,Alternate_Contact_Delivery,10085.72
D07593,25-11-2023,26-11-2023,26-11-2023,POY,400/144,Pallet,16,42,15,10080,Gujarat Yarn Traders,Himatsingka Seide,Surat,GJ-27-X-2679,On Time,,20683.09
D07594,20-01-2024,21-01-2024,21-01-2024,POY,500/288,Pallet,12,42,15,7560,Ahmedabad Fibre Works,SRF Limited,Surat,GJ-41-X-4657,On Time,,20331.39
D07595,05-01-2024,09-01-2024,09-01-2024,POY,300/72,Pallet,15,42,15,9450,Surat Silk House,Himatsingka Seide,Pune,GJ-21-X-4582,On Time,,5285.85
D07596,07-02-2022,10-02-2022,11-02-2022,FDY,300/72,Box,15,2,8,240,Om Sai Yarn Traders,Alok Industries,Vapi,GJ-27-X-2679,Delayed,Route Issue,10666.75
D07597,01-08-2023,02-08-2023,02-08-2023,POY,400/144,Pallet,13,42,15,8190,Ahmedabad Fibre Works,JBF Industries,Surat,GJ-21-X-7912,On Time,,22834.65
D07598,11-06-2022,13-06-2022,13-06-2022,POY,250/48,Pallet,16,42,15,10080,Rajesh Spinning Co,SRF Limited,Ahmedabad,GJ-41-X-4657,On Time,,15690.71
D07599,15-05-2024,16-05-2024,17-05-2024,FDY,300/72,Box,8,2,8,128,Gujarat Yarn Traders,Alok Industries,Ahmedabad,GJ-21-X-7912,Delayed,Route Issue,15938.75
D07600,23-07-2022,25-07-2022,25-07-2022,POY,500/96,Pallet,14,42,15,8820,Navsari Thread Co,Bombay Dyeing,Surat,GJ-39-X-9279,On Time,,17344.99
D07601,03-04-2024,08-04-2024,,POY,400/144,Pallet,15,42,15,9450,Vapi Yarn Depot,Trident Group,Vapi,GJ-21-X-7912,Delayed,Alternate_Contact_Delivery,12255.91
D07602,26-06-2023,30-06-2023,03-07-2023,POY,400/144,Pallet,13,42,15,8190,Shree Ram Textiles,Reliance Industries,Pune,GJ-87-X-1434,Delayed,Alternate_Contact_Delivery,13431.29
D07603,01-08-2023,04-08-2023,07-08-2023,FDY,250/48,Box,11,2,8,176,Patel Yarn Agency,Bombay Dyeing,Vapi,GJ-13-X-5506,Delayed,Alternate_Contact_Delivery,10845.65
D07604,10-04-2024,13-04-2024,13-04-2024,FDY,250/48,Box,9,2,8,144,Rajesh Spinning Co,Pasupati Fabrics,Vapi,GJ-14-X-1488,On Time,,7648.29
D07605,17-04-2024,20-04-2024,20-04-2024,POY,500/96,Pallet,15,42,15,9450,Ahmedabad Fibre Works,Indo Rama Synthetics,Ahmedabad,GJ-91-X-2824,On Time,,11333.42
D07606,28-08-2024,01-09-2024,01-09-2024,POY,500/96,Pallet,15,42,15,9450,Shree Ram Textiles,Century Textiles,Pune,GJ-14-X-1488,On Time,,8985.05
D07607,15-12-2022,20-12-2022,,POY,500/96,Pallet,15,42,15,9450,Patel Yarn Agency,Bombay Dyeing,Pune,GJ-87-X-1434,Failed,Route Issue,17788.4
D07608,07-02-2022,12-02-2022,18-02-2022,POY,500/288,Pallet,13,42,15,8190,Ahmedabad Fibre Works,Indo Rama Synthetics,Surat,GJ-91-X-2824,Delayed,Vehicle Breakdown,17625.61
D07609,17-12-2022,22-12-2022,22-12-2022,FDY,300/72,Box,14,2,8,224,Shree Ram Textiles,Himatsingka Seide,Surat,GJ-39-X-9279,On Time,,7718.47
D07610,08-11-2023,13-11-2023,13-11-2023,FDY,250/48,Box,19,2,8,304,Rajesh Spinning Co,Indo Rama Synthetics,Pune,GJ-21-X-4582,On Time,,12530.06
D07611,02-11-2023,05-11-2023,05-11-2023,FDY,250/48,Box,29,2,8,464,Patel Yarn Agency,Grasim Industries,Pune,GJ-96-X-9935,On Time,,10310.9
D07612,28-01-2023,30-01-2023,30-01-2023,POY,400/144,Pallet,15,42,15,9450,Om Sai Yarn Traders,Sutlej Textiles,Vapi,GJ-27-X-2679,On Time,,20070.94
D07613,05-05-2022,06-05-2022,06-05-2022,FDY,250/48,Box,18,2,8,288,Krishna Textile Suppliers,Sutlej Textiles,Pune,GJ-87-X-1434,On Time,,10151.77
D07614,11-02-2022,14-02-2022,14-02-2022,POY,500/96,Pallet,12,42,15,7560,Gujarat Yarn Traders,Century Textiles,Vapi,GJ-14-X-1488,On Time,,21470.88
D07615,09-03-2022,12-03-2022,12-03-2022,FDY,600/288,Box,23,2,8,368,Ahmedabad Fibre Works,Himatsingka Seide,Vapi,GJ-87-X-1434,On Time,,19285.29
D07616,19-04-2023,24-04-2023,24-04-2023,POY,400/144,Pallet,13,42,15,8190,Surat Silk House,JBF Industries,Pune,GJ-87-X-1434,On Time,,15001.79
D07617,15-05-2024,16-05-2024,16-05-2024,FDY,300/72,Box,27,2,8,432,Rajesh Spinning Co,Bombay Dyeing,Ahmedabad,GJ-87-X-1434,On Time,,14280.43
D07618,16-04-2024,19-04-2024,20-04-2024,FDY,250/48,Box,28,2,8,448,Krishna Textile Suppliers,Sutlej Textiles,Silvassa,GJ-39-X-9279,Delayed,Vehicle Breakdown,21266.9
D07619,14-06-2024,15-06-2024,15-06-2024,POY,500/288,Pallet,12,42,15,7560,Gujarat Yarn Traders,SRF Limited,Ahmedabad,GJ-87-X-1434,On Time,,8737.37
D07620,31-08-2024,02-09-2024,09-09-2024,FDY,250/48,Box,16,2,8,256,Laxmi Fibre Industries,Garden Silk Mills,Vapi,GJ-41-X-4657,Delayed,Alternate_Contact_Delivery,14827.52
D07621,26-04-2022,28-04-2022,28-04-2022,FDY,600/288,Box,19,2,8,304,Modi Spinning Mills,Sutlej Textiles,Pune,GJ-13-X-5506,On Time,,14164.73
D07622,11-07-2022,16-07-2022,20-07-2022,FDY,250/48,Box,21,2,8,336,Bhavna Textiles,Raymond Fabrics,Silvassa,GJ-21-X-7912,Delayed,Weather,23633.45
D07623,31-01-2022,01-02-2022,02-02-2022,FDY,300/72,Box,30,2,8,480,Surat Silk House,Bombay Dyeing,Surat,GJ-91-X-2824,Delayed,Vehicle Breakdown,24431.92
D07624,05-06-2024,09-06-2024,15-06-2024,POY,300/72,Pallet,14,42,15,8820,Krishna Textile Suppliers,Nahar Spinning,Vapi,GJ-96-X-9935,Delayed,Vehicle Breakdown,11851.98
D07625,29-04-2023,01-05-2023,07-05-2023,FDY,600/288,Box,17,2,8,272,Vapi Yarn Depot,Raymond Fabrics,Ahmedabad,GJ-13-X-5506,Delayed,Alternate_Contact_Delivery,5516.04
D07626,02-03-2022,06-03-2022,06-03-2022,FDY,300/72,Box,23,2,8,368,Bhavna Textiles,Century Textiles,Silvassa,GJ-96-X-9935,On Time,,21725.97
D07627,22-02-2022,27-02-2022,04-03-2022,POY,250/48,Pallet,16,42,15,10080,Modi Spinning Mills,Indo Rama Synthetics,Ahmedabad,GJ-21-X-4582,Delayed,Route Issue,17901.97
D07628,14-12-2023,17-12-2023,17-12-2023,POY,300/72,Pallet,16,42,15,10080,Surat Silk House,Trident Group,Pune,GJ-87-X-1434,On Time,,13876.55
D07629,24-09-2024,26-09-2024,26-09-2024,POY,400/144,Pallet,12,42,15,7560,Shree Ram Textiles,Bombay Dyeing,Vapi,GJ-41-X-4657,On Time,,13557.54
D07630,16-04-2022,18-04-2022,20-04-2022,FDY,300/72,Box,22,2,8,352,Unknown,Pasupati Fabrics,Pune,GJ-39-X-9279,Delayed,Weather,10257.39
D07631,01-11-2022,04-11-2022,05-11-2022,FDY,300/72,Box,26,2,8,416,Silvassa Fibre Co,Garden Silk Mills,Silvassa,GJ-39-X-9279,Delayed,Weather,21533.84
D07632,25-01-2023,28-01-2023,28-01-2023,FDY,250/48,Box,16,2,8,256,Hanuman Yarn Mills,Bombay Dyeing,Silvassa,GJ-21-X-7912,On Time,,15056.4
D07633,16-08-2023,18-08-2023,18-08-2023,POY,300/72,Pallet,12,42,15,7560,Silvassa Fibre Co,Garden Silk Mills,Navsari,GJ-21-X-4582,On Time,,12944.92
D07634,22-04-2023,24-04-2023,24-04-2023,FDY,300/72,Box,7,2,8,112,Patel Yarn Agency,Vardhman Group,Vapi,GJ-27-X-2679,On Time,,15532.03
D07635,21-07-2023,26-07-2023,26-07-2023,FDY,300/72,Box,8,2,8,128,Silvassa Fibre Co,Indo Count Industries,Surat,GJ-14-X-1488,On Time,,11306.97
D07636,12-07-2024,13-07-2024,13-07-2024,POY,250/48,Pallet,15,42,15,9450,Vapi Yarn Depot,Alok Industries,Ahmedabad,GJ-91-X-2824,On Time,,20061.79
D07637,28-04-2022,02-05-2022,02-05-2022,FDY,250/48,Box,10,2,8,160,Surat Silk House,Raymond Fabrics,Pune,GJ-91-X-2824,On Time,,13083.93
D07638,03-02-2024,08-02-2024,08-02-2024,FDY,300/72,Box,25,2,8,400,Gujarat Yarn Traders,Sutlej Textiles,Surat,GJ-41-X-4657,On Time,,7361.08
D07639,31-10-2022,04-11-2022,04-11-2022,FDY,250/48,Box,14,2,8,224,Patel Yarn Agency,Raymond Fabrics,Navsari,GJ-13-X-5506,On Time,,8351.43
D07640,30-09-2023,02-10-2023,02-10-2023,FDY,600/288,Box,26,2,8,416,Vapi Yarn Depot,Himatsingka Seide,Navsari,GJ-21-X-7912,On Time,,8597.52
D07641,24-01-2023,26-01-2023,26-01-2023,FDY,250/48,Box,8,2,8,128,Patel Yarn Agency,Nahar Spinning,Surat,GJ-41-X-4657,On Time,,11347.71
D07642,30-07-2022,31-07-2022,31-07-2022,FDY,300/72,Box,19,2,8,304,Krishna Textile Suppliers,Sutlej Textiles,Surat,GJ-39-X-9279,On Time,,11984.81
D07643,11-12-2022,15-12-2022,15-12-2022,POY,400/144,Pallet,14,42,15,8820,Laxmi Fibre Industries,Sutlej Textiles,Pune,GJ-13-X-5506,On Time,,20393.92
D07644,11-02-2022,15-02-2022,15-02-2022,FDY,250/48,Box,10,2,8,160,Rajesh Spinning Co,Garden Silk Mills,Surat,GJ-41-X-4657,On Time,,9440.14
D07645,01-01-2023,03-01-2023,03-01-2023,POY,300/72,Pallet,12,42,15,7560,Silvassa Fibre Co,Arvind Mills,Navsari,GJ-87-X-1434,On Time,,13574.38
D07646,24-01-2022,29-01-2022,01-02-2022,FDY,250/48,Box,20,2,8,320,Navsari Thread Co,Sutlej Textiles,Surat,GJ-13-X-5506,Delayed,Vehicle Breakdown,20240.67
D07647,21-07-2023,23-07-2023,23-07-2023,FDY,300/72,Box,11,2,8,176,Gujarat Yarn Traders,Himatsingka Seide,Silvassa,GJ-41-X-4657,On Time,,21625.06
D07648,21-09-2024,25-09-2024,25-09-2024,POY,500/96,Pallet,15,42,15,9450,Patel Yarn Agency,Indo Count Industries,Surat,GJ-91-X-2824,On Time,,18609.61
D07649,13-03-2024,14-03-2024,14-03-2024,POY,500/96,Pallet,15,42,15,9450,Shree Ram Textiles,Nahar Spinning,Vapi,GJ-87-X-1434,On Time,,14650.85
D07650,11-02-2023,14-02-2023,14-02-2023,POY,250/48,Pallet,16,42,15,10080,Ahmedabad Fibre Works,Arvind Mills,Navsari,GJ-27-X-2679,On Time,,5454.1
D07651,16-06-2023,20-06-2023,20-06-2023,FDY,600/288,Box,10,2,8,160,Patel Yarn Agency,Vardhman Group,Silvassa,GJ-96-X-9935,On Time,,18774.52
D07652,25-03-2023,30-03-2023,30-03-2023,POY,400/144,Pallet,12,42,15,7560,Modi Spinning Mills,Welspun Textiles,Silvassa,GJ-87-X-1434,On Time,,20112.19
D07653,01-07-2023,06-07-2023,,POY,400/144,Pallet,15,42,15,9450,Om Sai Yarn Traders,Reliance Industries,Ahmedabad,GJ-87-X-1434,Failed,Weather,11290.78
D07654,06-08-2022,07-08-2022,13-08-2022,FDY,250/48,Box,23,2,8,368,Hanuman Yarn Mills,Century Textiles,Ahmedabad,GJ-14-X-1488,Delayed,Weather,8656.99
D07655,07-02-2024,08-02-2024,08-02-2024,FDY,300/72,Box,20,2,8,320,Bhavna Textiles,Indo Rama Synthetics,Navsari,GJ-41-X-4657,On Time,,20110.82
D07656,27-08-2024,28-08-2024,28-08-2024,POY,300/72,Pallet,15,42,15,9450,Navsari Thread Co,Sutlej Textiles,Vapi,GJ-91-X-2824,On Time,,9502.84
D07657,02-01-2022,06-01-2022,08-01-2022,FDY,600/288,Box,23,2,8,368,Gujarat Yarn Traders,Bombay Dyeing,Silvassa,GJ-41-X-4657,Delayed,Weather,12674.31
D07658,14-01-2023,18-01-2023,18-01-2023,POY,500/288,Pallet,13,42,15,8190,Patel Yarn Agency,Pasupati Fabrics,Navsari,GJ-87-X-1434,On Time,,19075.12
D07659,18-04-2023,23-04-2023,23-04-2023,POY,400/144,Pallet,12,42,15,7560,Bhavna Textiles,Grasim Industries,Pune,GJ-39-X-9279,On Time,,22541.32
D07660,02-05-2024,03-05-2024,03-05-2024,POY,400/144,Pallet,15,42,15,9450,Om Sai Yarn Traders,JBF Industries,Surat,GJ-13-X-5506,On Time,,17225.47
D07661,30-01-2023,31-01-2023,03-02-2023,FDY,600/288,Box,10,2,8,160,Surat Silk House,Raymond Fabrics,Pune,GJ-39-X-9279,Delayed,Weather,13239.29
D07662,29-05-2024,31-05-2024,31-05-2024,POY,300/72,Pallet,13,42,15,8190,Gujarat Yarn Traders,Indo Rama Synthetics,Navsari,GJ-96-X-9935,On Time,,9797.79
D07663,25-06-2024,30-06-2024,,FDY,300/72,Box,5,2,8,80,Krishna Textile Suppliers,Nahar Spinning,Silvassa,GJ-13-X-5506,Failed,Weather,21975.84
D07664,20-02-2022,24-02-2022,24-02-2022,FDY,300/72,Box,27,2,8,432,Unknown,Garden Silk Mills,Surat,GJ-41-X-4657,On Time,,20759.96
D07665,10-09-2024,14-09-2024,14-09-2024,POY,500/288,Pallet,14,42,15,8820,Patel Yarn Agency,Indo Rama Synthetics,Navsari,GJ-14-X-1488,On Time,,22309.66
D07666,30-04-2023,02-05-2023,02-05-2023,FDY,250/48,Box,10,2,8,160,Modi Spinning Mills,Filatex India,Ahmedabad,GJ-21-X-7912,On Time,,10858.67
D07667,25-10-2022,28-10-2022,31-10-2022,FDY,300/72,Box,18,2,8,288,Bhavna Textiles,Unknown,Silvassa,GJ-39-X-9279,Delayed,Alternate_Contact_Delivery,24835.4
D07668,03-07-2023,08-07-2023,08-07-2023,POY,500/288,Pallet,14,42,15,8820,Silvassa Fibre Co,Filatex India,Vapi,GJ-27-X-2679,On Time,,11507.02
D07669,05-06-2024,07-06-2024,07-06-2024,POY,500/96,Pallet,14,42,15,8820,Navsari Thread Co,Alok Industries,Silvassa,GJ-13-X-5506,On Time,,12945.92
D07670,15-11-2022,18-11-2022,,POY,300/72,Pallet,16,42,15,10080,Patel Yarn Agency,Indo Rama Synthetics,Pune,GJ-13-X-5506,Failed,Route Issue,14433.37
D07671,20-04-2022,24-04-2022,01-05-2022,FDY,300/72,Box,10,2,8,160,Hanuman Yarn Mills,Arvind Mills,Pune,GJ-14-X-1488,Delayed,Route Issue,18843.97
D07672,21-06-2023,26-06-2023,26-06-2023,FDY,300/72,Box,12,2,8,192,Rajesh Spinning Co,Filatex India,Pune,GJ-21-X-7912,On Time,,9051.7
D07673,03-06-2023,08-06-2023,08-06-2023,POY,300/72,Pallet,15,42,15,9450,Unknown,Himatsingka Seide,Silvassa,GJ-41-X-4657,On Time,,15022.99
D07674,03-03-2023,06-03-2023,,POY,300/72,Pallet,15,42,15,9450,Hanuman Yarn Mills,SRF Limited,Vapi,GJ-14-X-1488,Failed,Weather,7912.09
D07675,14-06-2023,15-06-2023,18-06-2023,FDY,300/72,Box,9,2,8,144,Navsari Thread Co,Vardhman Group,Silvassa,GJ-27-X-2679,Delayed,Alternate_Contact_Delivery,8849.87
D07676,20-05-2024,22-05-2024,22-05-2024,FDY,250/48,Box,28,2,8,448,Krishna Textile Suppliers,Unknown,Pune,GJ-27-X-2679,On Time,,14791.72
D07677,12-08-2024,14-08-2024,14-08-2024,FDY,600/288,Box,23,2,8,368,Vapi Yarn Depot,Reliance Industries,Surat,GJ-21-X-7912,On Time,,6822.22
D07678,05-03-2024,06-03-2024,,FDY,600/288,Box,13,2,8,208,Silvassa Fibre Co,Filatex India,Navsari,GJ-91-X-2824,Failed,Weather,18359.81
D07679,20-01-2024,25-01-2024,26-01-2024,POY,300/72,Pallet,14,42,15,8820,Om Sai Yarn Traders,Welspun Textiles,Silvassa,GJ-27-X-2679,Delayed,Alternate_Contact_Delivery,15462.69
D07680,02-01-2024,07-01-2024,07-01-2024,POY,400/144,Pallet,15,42,15,9450,Ahmedabad Fibre Works,Alok Industries,Surat,GJ-41-X-4657,On Time,,8873.91
D07681,23-04-2023,26-04-2023,26-04-2023,POY,500/96,Pallet,12,42,15,7560,Bhavna Textiles,Himatsingka Seide,Pune,GJ-91-X-2824,On Time,,7685.04
D07682,02-09-2024,04-09-2024,04-09-2024,FDY,600/288,Box,6,2,8,96,Shree Ram Textiles,Alok Industries,Silvassa,GJ-14-X-1488,On Time,,24182.56
D07683,09-02-2022,10-02-2022,16-02-2022,POY,500/288,Pallet,16,42,15,10080,Laxmi Fibre Industries,Century Textiles,Silvassa,GJ-21-X-7912,Delayed,Weather,9609.3
D07684,31-05-2024,03-06-2024,03-06-2024,FDY,600/288,Box,11,2,8,176,Hanuman Yarn Mills,Alok Industries,Surat,GJ-87-X-1434,On Time,,9155.79
D07685,31-05-2022,04-06-2022,,FDY,600/288,Box,24,2,8,384,Ahmedabad Fibre Works,SRF Limited,Navsari,GJ-27-X-2679,Failed,Route Issue,8095.65
D07686,09-05-2023,10-05-2023,13-05-2023,FDY,250/48,Box,16,2,8,256,Ahmedabad Fibre Works,Indo Rama Synthetics,Surat,GJ-27-X-2679,Delayed,Vehicle Breakdown,21724.72
D07687,23-08-2022,26-08-2022,26-08-2022,FDY,250/48,Box,19,2,8,304,Krishna Textile Suppliers,Bombay Dyeing,Surat,GJ-21-X-4582,On Time,,21068.8
D07688,09-08-2024,10-08-2024,11-08-2024,FDY,600/288,Box,11,2,8,176,Vapi Yarn Depot,Himatsingka Seide,Silvassa,GJ-21-X-4582,Delayed,Vehicle Breakdown,11227.27
D07689,08-11-2023,13-11-2023,13-11-2023,FDY,300/72,Box,14,2,8,224,Krishna Textile Suppliers,JBF Industries,Vapi,GJ-14-X-1488,On Time,,9633.82
D07690,17-04-2024,19-04-2024,19-04-2024,FDY,300/72,Box,6,2,8,96,Gujarat Yarn Traders,Century Textiles,Pune,GJ-87-X-1434,On Time,,14510.95
D07691,18-08-2024,23-08-2024,23-08-2024,FDY,600/288,Box,17,2,8,272,Patel Yarn Agency,Grasim Industries,Surat,GJ-91-X-2824,On Time,,10473.73
D07692,25-06-2023,29-06-2023,29-06-2023,FDY,250/48,Box,26,2,8,416,Krishna Textile Suppliers,Alok Industries,Surat,GJ-87-X-1434,On Time,,19912.81
D07693,21-05-2024,26-05-2024,26-05-2024,POY,500/288,Pallet,15,42,15,9450,Surat Silk House,Raymond Fabrics,Navsari,GJ-39-X-9279,On Time,,14719.77
D07694,12-07-2024,15-07-2024,21-07-2024,FDY,600/288,Box,25,2,8,400,Krishna Textile Suppliers,Indo Count Industries,Vapi,GJ-96-X-9935,Delayed,Weather,18761.47
D07695,09-10-2023,12-10-2023,12-10-2023,POY,250/48,Pallet,13,42,15,8190,Silvassa Fibre Co,Indo Count Industries,Navsari,GJ-27-X-2679,On Time,,13191.46
D07696,05-02-2023,09-02-2023,09-02-2023,POY,500/288,Pallet,12,42,15,7560,Krishna Textile Suppliers,Pasupati Fabrics,Pune,GJ-39-X-9279,On Time,,23405.79
D07697,12-07-2023,16-07-2023,16-07-2023,FDY,600/288,Box,27,2,8,432,Navsari Thread Co,Alok Industries,Surat,GJ-27-X-2679,On Time,,8704.17
D07698,04-05-2024,08-05-2024,,POY,300/72,Pallet,15,42,15,9450,Silvassa Fibre Co,JBF Industries,Surat,GJ-87-X-1434,Failed,Weather,7966.31
D07699,22-11-2023,26-11-2023,26-11-2023,POY,300/72,Pallet,14,42,15,8820,Vapi Yarn Depot,SRF Limited,Ahmedabad,GJ-96-X-9935,On Time,,11445.58
D07700,11-09-2023,15-09-2023,15-09-2023,FDY,300/72,Box,27,2,8,432,Navsari Thread Co,Welspun Textiles,Navsari,GJ-39-X-9279,On Time,,22288.86
D07701,29-06-2024,01-07-2024,01-07-2024,POY,250/48,Pallet,16,42,15,10080,Surat Silk House,Welspun Textiles,Navsari,GJ-91-X-2824,On Time,,13043.6
D07702,08-02-2023,10-02-2023,10-02-2023,POY,300/72,Pallet,12,42,15,7560,Krishna Textile Suppliers,Welspun Textiles,Ahmedabad,GJ-27-X-2679,On Time,,6847.48
D07703,30-09-2023,03-10-2023,03-10-2023,FDY,250/48,Box,10,2,8,160,Ahmedabad Fibre Works,Indo Count Industries,Ahmedabad,GJ-13-X-5506,On Time,,6818.89
D07704,01-05-2023,03-05-2023,03-05-2023,FDY,300/72,Box,5,2,8,80,Navsari Thread Co,SRF Limited,Vapi,GJ-39-X-9279,On Time,,15272.52
D07705,02-11-2023,05-11-2023,11-11-2023,POY,300/72,Pallet,15,42,15,9450,Rajesh Spinning Co,Century Textiles,Pune,GJ-21-X-4582,Delayed,Vehicle Breakdown,19364.86
D07706,15-04-2023,18-04-2023,18-04-2023,POY,400/144,Pallet,14,42,15,8820,Krishna Textile Suppliers,Raymond Fabrics,Ahmedabad,GJ-87-X-1434,On Time,,8354.96
D07707,15-03-2024,16-03-2024,16-03-2024,POY,250/48,Pallet,16,42,15,10080,Rajesh Spinning Co,Pasupati Fabrics,Navsari,GJ-96-X-9935,On Time,,5842.76
D07708,27-04-2022,01-05-2022,01-05-2022,FDY,250/48,Box,22,2,8,352,Navsari Thread Co,Nahar Spinning,Navsari,GJ-91-X-2824,On Time,,9367.61
D07709,10-06-2023,14-06-2023,20-06-2023,POY,300/72,Pallet,14,42,15,8820,Modi Spinning Mills,Nahar Spinning,Surat,GJ-39-X-9279,Delayed,Weather,17070.08
D07710,23-08-2023,27-08-2023,27-08-2023,POY,300/72,Pallet,15,42,15,9450,Krishna Textile Suppliers,Bombay Dyeing,Navsari,GJ-39-X-9279,On Time,,12501.27
D07711,03-06-2022,05-06-2022,05-06-2022,FDY,250/48,Box,21,2,8,336,Ahmedabad Fibre Works,Nahar Spinning,Vapi,GJ-39-X-9279,On Time,,19361.82
D07712,16-05-2022,20-05-2022,20-05-2022,FDY,250/48,Box,15,2,8,240,Modi Spinning Mills,Alok Industries,Navsari,GJ-14-X-1488,On Time,,11620.26
D07713,18-10-2022,20-10-2022,20-10-2022,FDY,600/288,Box,8,2,8,128,Hanuman Yarn Mills,Trident Group,Vapi,GJ-87-X-1434,On Time,,20759.23
D07714,26-09-2024,28-09-2024,28-09-2024,POY,400/144,Pallet,14,42,15,8820,Bhavna Textiles,SRF Limited,Vapi,GJ-41-X-4657,On Time,,17698.71
D07715,22-08-2022,25-08-2022,25-08-2022,FDY,250/48,Box,22,2,8,352,Vapi Yarn Depot,Trident Group,Ahmedabad,GJ-27-X-2679,On Time,,12811.62
D07716,13-06-2022,18-06-2022,18-06-2022,FDY,600/288,Box,21,2,8,336,Surat Silk House,Reliance Industries,Pune,GJ-39-X-9279,On Time,,19854.38
D07717,04-10-2022,06-10-2022,06-10-2022,FDY,300/72,Box,20,2,8,320,Surat Silk House,JBF Industries,Vapi,GJ-96-X-9935,On Time,,15492.23
D07718,18-07-2024,20-07-2024,20-07-2024,POY,400/144,Pallet,14,42,15,8820,Ahmedabad Fibre Works,Alok Industries,Surat,GJ-27-X-2679,On Time,,6783.33
D07719,14-06-2023,16-06-2023,16-06-2023,POY,500/288,Pallet,12,42,15,7560,Shree Ram Textiles,Sutlej Textiles,Surat,GJ-39-X-9279,On Time,,18675.35
D07720,15-12-2022,16-12-2022,16-12-2022,FDY,600/288,Box,11,2,8,176,Shree Ram Textiles,Pasupati Fabrics,Pune,GJ-21-X-7912,On Time,,22184.88
D07721,21-07-2023,24-07-2023,,FDY,250/48,Box,21,2,8,336,Modi Spinning Mills,Raymond Fabrics,Ahmedabad,GJ-14-X-1488,Failed,Route Issue,23759.53
D07722,23-06-2022,28-06-2022,28-06-2022,FDY,600/288,Box,30,2,8,480,Laxmi Fibre Industries,Alok Industries,Surat,GJ-13-X-5506,On Time,,23338.16
D07723,15-05-2022,16-05-2022,16-05-2022,FDY,250/48,Box,14,2,8,224,Laxmi Fibre Industries,Sutlej Textiles,Pune,GJ-14-X-1488,On Time,,9500.86
D07724,20-04-2024,25-04-2024,25-04-2024,FDY,600/288,Box,26,2,8,416,Shree Ram Textiles,Welspun Textiles,Navsari,GJ-27-X-2679,On Time,,12516.29
D07725,25-08-2024,29-08-2024,29-08-2024,POY,500/96,Pallet,16,42,15,10080,Navsari Thread Co,Pasupati Fabrics,Navsari,GJ-96-X-9935,On Time,,7295.83
D07726,15-03-2023,17-03-2023,17-03-2023,FDY,300/72,Box,27,2,8,432,Rajesh Spinning Co,Filatex India,Ahmedabad,GJ-14-X-1488,On Time,,12179.8
D07727,01-01-2022,02-01-2022,02-01-2022,FDY,250/48,Box,25,2,8,400,Modi Spinning Mills,SRF Limited,Pune,GJ-21-X-4582,On Time,,5536.54
D07728,23-06-2022,26-06-2022,,FDY,250/48,Box,16,2,8,256,Silvassa Fibre Co,SRF Limited,Silvassa,GJ-41-X-4657,Delayed,Alternate_Contact_Delivery,12181.88
D07729,19-07-2022,24-07-2022,27-07-2022,POY,300/72,Pallet,15,42,15,9450,Ahmedabad Fibre Works,Alok Industries,Silvassa,GJ-13-X-5506,Delayed,Alternate_Contact_Delivery,15824.61
